place_name,latitude,longitude,rating,review_text,Shop_Type
Space-Arabica,7.0442256,125.5775731,3,Very clean and has high-end furnishings but good value food. Some dishes don't quite have enough aromatic flavour you expect with middle eastern food,Coffee
Space-Arabica,7.0442256,125.5775731,5,"Had a flat white, was a good coffee. Cajun chicken pasta was nice flavour too, good amount of spice",Coffee
Space-Arabica,7.0442256,125.5775731,5,"Visit my friends in Davao and we dined here for an hour. 'T'was a great experience the place is clean, baristas are friendly and foods including coffee are good.",Coffee
Space-Arabica,7.0442256,125.5775731,3,If you are looking for a 24 hour cafe in Davao City where you can work and enjoy a good cup of coffee Space Arabica is one good spot. The,Coffee
Space-Arabica,7.0442256,125.5775731,5,I didn't know Google Maps always do this location. Because i was prepared for my newest restaurant made in 2019. Thank you so much Google Maps for contribute us!,Coffee
Space-Arabica,7.0442256,125.5775731,2,No wifi. Misleading post in social media. The cookies n cream blended drink is great tho.,Coffee
Space-Arabica,7.0442256,125.5775731,5,"You must go here if you're looking for a 24-hour, reasonably priced coffee shop! Get yours!",Coffee
Space-Arabica,7.0442256,125.5775731,4,Nice coffee,Coffee
Space-Arabica,7.0442256,125.5775731,4,Coffes good but there waffles is VERY DRY,Coffee
Space-Arabica,7.0442256,125.5775731,4,An ideal place for your late night coffee runs.,Coffee
Space-Arabica,7.0442256,125.5775731,5,"Nice coffee ☕,the best ang chicken curry 🍛,",Coffee
Space-Arabica,7.0442256,125.5775731,2,Full of students. All on their computer.,Coffee
Space-Arabica,7.0442256,125.5775731,5,Nice place to dine in!,Coffee
Space-Arabica,7.0442256,125.5775731,5,"Space Arabica is a coffee shop located on Ecoland Road in Davao City, directly across from SM City. This coffee shop has two floors with comfortable seating. Space Arabica's location is quite strategic, but the parking lot is not very spacious. If you're coming by car, it's best to come during off-peak hours. Space Arabica offers a variety of coffee drinks, from black coffee to coffee with various toppings. They also have tea drinks and food. I ordered a hazelnut espresso and a vanilla latte. The coffee was strong and suited my taste. I found the prices of the drinks at Space Arabica to be standard. Facilities Space Arabica provides Wi-Fi and electricity for visitors who bring laptops. Interior Space Arabica's interior isn't particularly striking for posting on social media. However, the atmosphere is decent for working on a laptop. Conclusion Overall, I was quite satisfied with my experience at Space Arabica. The coffee was delicious, the prices were standard, and the facilities were quite complete.",Coffee
Space-Arabica,7.0442256,125.5775731,3,"Nice simple place, the food is delicious and affordable..., If it's alfresco it would be much better because there are a lot of students hanging around..it's like a library haha. Others don't have orders. Sometimes it's noisy. Hahaha just use ear phones if you're working. Go early because it's a nice spot taken by students who have been studying for a few hours. Hehehe. I use my own ISP because their wifi is exhausted from so many users. Hehehe",Coffee
Space-Arabica,7.0442256,125.5775731,5,so delicious!😍 …,Coffee
Space-Arabica,7.0442256,125.5775731,5,Waffles plus Coffee!! Strong international ambiance 😍,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,4,,Coffee
Space-Arabica,7.0442256,125.5775731,1,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,4,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,4,,Coffee
Space-Arabica,7.0442256,125.5775731,4,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,4,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,4,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,4,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,3,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,4,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,4,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
Space-Arabica,7.0442256,125.5775731,5,,Coffee
