place_name,latitude,longitude,rating,review_text,Shop_Type
Gong cha SM City Davao,7.0504466,125.587959,4,"If you cant get something from Chat time and Macao Imperial, THEN GO HERE! Near the movie house",Coffee
Gong cha SM City Davao,7.0504466,125.587959,5,Must try! You can also choose and request with no sugar added,Coffee
