place_name,latitude,longitude,rating,review_text
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"Dropped in here on Thursday around 10 and just a couple students were in there dining. It’s across from a university campus so I would imagine most of the patrons are students. It’s a busy area and busy street. I ordered an iced Spanish Latte since another reviewer raved about it. It was good and priced appropriately. The place was clean and the barista was polite."
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"A small cafe that has lots of food/snack options. Their food tasted good and the price is just on the right amount for its serving size."
"Ristretto Cafe & Diner",7.0728039,125.6126929,1,"Bad customer service. We went there yesterday with my classmates because we were running out of time on an essay activity that had just been posted earlier that day and the deadline was the same night. We decided to stop by their cafe to work on it together, thinking it would be a good place to stay. After almost an hour of staying there, the lights in our area were suddenly turned off by the staff. We felt very uncomfortable and insulted by this treatment."
"Ristretto Cafe & Diner",7.0728039,125.6126929,1,"Bad customer service. We went yesterday with my friends. It was okay at first, we drink our order while studying. Then it was almost an hour when their staff turned off the light in our area, we are very insulted by what happened."
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"The barista deserves a raise! I’m a coffeeholic and can vouch their iced Spanish Latte is one of the bests in the city. Smooth and lingering."
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"Excellent service! Coffee while you wait. I will definitely recommend and come back."
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"Looks very cool and cozy and the food 👌 and yummy 😋,"
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"Excellent service! 100% recommended 🥰😍"
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"The best food and cute chef"
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"Very nice place to relax"
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"Best staff and ambiance!!"
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"Nice place, must try"
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"Very relaxing."
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"🥰🥰🥰 …"
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"📍 Ristretto Café & Diner, Jacinto Street (back of AdDU) ❤️ Hot Hazelnut Mocha, Carbonara, Aglio Oglio, Chicken Shawarma"
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"Coffee was surprisingly good. Try it! It's perfect while doing laundry that's been piling up for weeks 😂👏 …"
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"Their foods are very delicious. Recommended to everyone."
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"Full of energy!!!!!"
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"Delicious and Coffee❤️"
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,""
"Ristretto Cafe & Diner",7.0728039,125.6126929,4,""
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,""
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,"The pasta is delicious, my friend."
"Ristretto Cafe & Diner",7.0728039,125.6126929,1,""
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,""
"Ristretto Cafe & Diner",7.0728039,125.6126929,5,""
