place_name,latitude,longitude,rating,review_text,Shop_Type
Matcha In-House,7.3135625,125.4768774,5,"best matcha ever,,, oatly pa nga default milk!!! and premium matcha so far the best mura pajudddd",Matcha
Matcha In-House,7.3135625,125.4768774,5,,Matcha
